Wavelength (nm),Absorbance (AU),Std.Dev.
298,0.480989933013916,0.000833229785560611
299,0.484618186950684,0.000598956063601437
300,0.489872455596924,0.000656549185434483
301,0.494015216827393,0.000468152106963573
302,0.498520374298096,0.00039985233851269
303,0.501991748809814,0.000440973064026213
304,0.508772850036621,0.000608225935763629
305,0.512145519256592,0.000488862049862197
306,0.520455360412598,0.000462444533102165
307,0.526468753814697,0.000800504927527846
308,0.534070014953613,0.000766991346119341
309,0.543416023254395,0.000913968348340998
310,0.550225257873535,0.000654139944729052
311,0.55910587310791,0.000363818939745067
312,0.56853723526001,0.000334368606031641
313,0.578499794006348,0.000469176748847921
314,0.588177680969238,0.000450279729586882
315,0.599053859710693,0.00049258363200353
316,0.608795166015625,0.000486818745950875
317,0.619529724121094,0.000349247982734576
318,0.629575252532959,0.000442956825189188
319,0.639145851135254,0.000476432628699673
320,0.647774219512939,0.000364278622715467
321,0.656769752502441,0.000554772932901344
322,0.665082454681397,0.000364847426401072
323,0.673361301422119,0.000445650691726997
324,0.680106639862061,0.000503987777938259
325,0.685542583465576,0.000440593405700101
326,0.690888404846191,0.000302319270921596
327,0.694849967956543,0.000348851927119275
328,0.697167873382568,0.000423826428598973
329,0.698917388916016,0.000547605074036897
330,0.70048999786377,0.000479674480906919
331,0.700882911682129,0.000436520393518848
332,0.699635028839111,0.000546248132040433
333,0.697724342346191,0.000410802337996475
334,0.694540500640869,0.00040515784545482
335,0.690003871917725,0.000363608891265501
336,0.68529224395752,0.000408537870596783
337,0.679290771484375,0.000462562520704274
338,0.672846794128418,0.000578162645551245
339,0.666344165802002,0.000559136250627907
340,0.657653331756592,0.000479424134803469
341,0.648881912231445,0.00046729652247462
342,0.638959407806397,0.000348330115227097
343,0.629916667938232,0.000272697496863762
344,0.619758129119873,0.000361642555730029
345,0.609064102172852,0.000320264226049591
346,0.598098278045654,0.000292422112468758
347,0.586995124816895,0.000301155793005541
348,0.575244426727295,0.000313560225858543
349,0.563041687011719,0.000495690516987136
350,0.55153226852417,0.000341180902001436
351,0.53865385055542,0.000357901150875069
352,0.527091026306152,0.000300236305070054
353,0.515268325805664,0.000354612993904527
354,0.502787590026856,0.000379490486122554
355,0.491106510162354,0.000560046409534263
356,0.478878974914551,0.000354469338644873
357,0.467314720153809,0.000354930880780994
358,0.455756187438965,0.00026651742196049
359,0.443887710571289,0.000421165728278284
360,0.433004379272461,0.000513328433807506
361,0.420403957366943,0.000390517696901542
362,0.408122539520264,0.000378991661203245
363,0.396746635437012,0.000412481506070351
364,0.385826587677002,0.00045002111531925
365,0.375185012817383,0.000292166963788858
366,0.365149021148682,0.00033740668459638
367,0.35617208480835,0.000436220264870557
368,0.346792221069336,0.000497463436217786
369,0.338338375091553,0.000375035380517332
370,0.332091331481934,0.000305848572118212
371,0.325287818908691,0.000311610802669107
372,0.31997537612915,0.000548056641442032
373,0.314840793609619,0.000436428709440722
374,0.310149192810059,0.000304817943587845
375,0.307039260864258,0.000376236302586471
376,0.30325984954834,0.000386425255535772
377,0.302230358123779,0.000368073811586882
378,0.299119472503662,0.000376922204671661
379,0.297535419464111,0.000391829020896723
380,0.29648494720459,0.000460994761353174
381,0.294945240020752,0.000416055654449063
382,0.294995784759521,0.000417033829385371
383,0.293530941009521,0.00040723568348081
384,0.293527126312256,0.000388434721729819
385,0.293622016906738,0.000452407656530015
386,0.292778015136719,0.000328069509415015
387,0.2921462059021,0.000354510388944796
388,0.292490005493164,0.000324462371808535
389,0.291567802429199,0.000252368965952144
390,0.291557788848877,0.00042598401718578
391,0.291769504547119,0.000372211645346658
392,0.291339874267578,0.000451111137649134
393,0.291408061981201,0.000337433638963806
394,0.291016101837158,0.000337939980931856
395,0.291661739349365,0.000245744680914404
396,0.292391777038574,0.000378645935918352
397,0.292288303375244,0.000338321928357484
398,0.293453693389893,0.000373353446445223
399,0.294197082519531,0.000395718536048611
400,0.2953782081604,0.000265662923377688
401,0.296407222747803,0.000272750854492187
402,0.298055171966553,0.000304053149047686
403,0.299667358398437,0.00038675462069946
404,0.302227973937988,0.000469417060134743
405,0.304861068725586,0.000343211473868259
406,0.306601524353027,0.000268530031719666
407,0.309038162231445,0.000439824834551546
408,0.312164783477783,0.000394567693901418
409,0.315290927886963,0.000245352064024223
410,0.318352222442627,0.000255093173022034
411,0.320891857147217,0.000295442084880525
412,0.325438499450684,0.000252952112580878
413,0.328828811645508,0.000209517711126702
414,0.332237243652344,0.000294591215828261
415,0.336596488952637,0.000279880259529497
416,0.339663028717041,0.000270494047565244
417,0.343859672546387,0.000283438681194022
418,0.347987651824951,0.000256096626167252
419,0.351675510406494,0.000334401244872661
420,0.355624198913574,0.000386867481346976
421,0.360652446746826,0.00036183363761488
422,0.364635467529297,0.00020699346704793
423,0.368349552154541,0.000204113040491817
424,0.372591972351074,0.000245611409708903
425,0.376427173614502,0.000258690201121828
426,0.380781173706055,0.000266196452276382
427,0.38460636138916,0.000376835328434076
428,0.388853073120117,0.000232837196734716
429,0.392466068267822,0.000272517337738299
430,0.39597225189209,0.00024763967523631
431,0.399483680725098,0.00029911337783992
432,0.402359485626221,0.000458073511169808
433,0.407451152801514,0.000441039058199588
434,0.410437107086182,0.000373577492627236
435,0.413877487182617,0.000315543724341482
436,0.417285442352295,0.00041655376265621
437,0.420806407928467,0.000503453333932445
438,0.423868179321289,0.000370821146849061
439,0.427262783050537,0.000473844674989692
440,0.430389404296875,0.0004681598778324
441,0.434053897857666,0.000379988656216827
442,0.436787128448486,0.000360836890444717
443,0.439918994903564,0.000404996188249392
444,0.442779064178467,0.000498296427381959
445,0.445258617401123,0.000458819443410116
446,0.448330879211426,0.00048345926653445
447,0.450821876525879,0.000339304402165997
448,0.454700946807861,0.000304489556304863
449,0.456521987915039,0.000341271524640182
450,0.460261344909668,0.000438134214293978
451,0.462747573852539,0.000418401171362191
452,0.466062068939209,0.000440229947881093
453,0.467970848083496,0.000557963864775919
454,0.469951629638672,0.000509872499312106
455,0.473561763763428,0.000305717702354628
456,0.475837707519531,0.000311511551471794
457,0.478045463562012,0.000524170498432328
458,0.481210708618164,0.000750633171157766
459,0.483086585998535,0.000651777616416607
460,0.484470844268799,0.000739716916405898
461,0.487882614135742,0.000828887281596305
462,0.489933490753174,0.000923282835363969
463,0.491739749908447,0.000815614034178889
464,0.494001865386963,0.000748342104687736
465,0.496611595153809,0.000856974945809513
466,0.497200012207031,0.00093055159318503
467,0.500267028808594,0.000705997309061459
468,0.501379013061523,0.000593819846261293
469,0.504465103149414,0.000836958837257319
470,0.506330966949463,0.00139056049690238
471,0.506787300109863,0.000970388805802921
472,0.508949279785156,0.00103790615208001
473,0.511745452880859,0.000995540979756037
474,0.513095855712891,0.00120985455695756
475,0.516461372375488,0.000882968521678425
476,0.518316745758057,0.000744462385475304
477,0.519901752471924,0.0010593325704191
478,0.520936489105225,0.00125755474606794
479,0.522686004638672,0.000830308096949023
480,0.525452613830566,0.000813720619574771
481,0.529598236083984,0.00068437412541695
482,0.529031753540039,0.00102725200642308
483,0.533333778381348,0.000990264845083973
484,0.53466796875,0.000690049107022551
485,0.538718223571777,0.000348392773920195
486,0.542059898376465,0.000355371349871345
487,0.543011665344238,0.000719553433613719
488,0.545913219451904,0.000884565702381279
489,0.549385547637939,0.000730412428770476
490,0.551557064056397,0.00050327987885962
491,0.554915428161621,0.000779468770775823
492,0.5584716796875,0.00105044877454191
493,0.562417507171631,0.00122460694746297
494,0.564289093017578,0.00119589390359007
495,0.566233158111572,0.00130453722910734
496,0.570806503295898,0.00107928296113684
497,0.573901176452637,0.00109294904605209
498,0.577430725097656,0.000596131128017945
499,0.581305503845215,0.000326919778225087
500,0.583227634429932,0.000541014993233432
501,0.587286472320557,0.000795709640249659
502,0.591408729553223,0.000852002194393801
503,0.59351921081543,0.00105771037754049
504,0.597827911376953,0.000897435401702647
505,0.601020336151123,0.000742583514268754
506,0.604388236999512,0.000734663552805042
507,0.603414058685303,0.00112333604987246
508,0.609878063201904,0.00117351397501339
509,0.609753131866455,0.00116557574001878
510,0.613363265991211,0.000988352652371516
511,0.617193698883057,0.00141141736814541
512,0.617022037506104,0.000991879974976522
513,0.620418071746826,0.00138477188776104
514,0.621405124664307,0.00125115092013149
515,0.623756408691406,0.00133693030621265
516,0.625526905059814,0.00122925622931658
517,0.62453556060791,0.00155190211609999
518,0.624989986419678,0.00168797659987164
519,0.627664566040039,0.00148955013970647
520,0.628420352935791,0.00115911571001546
521,0.625163078308106,0.00134755497012828
522,0.622509479522705,0.00135111385958703
523,0.628884315490723,0.00107317136508289
524,0.623661994934082,0.000931333162247557
525,0.62557315826416,0.00155137692500889
526,0.622959136962891,0.00167356990527263
527,0.62253475189209,0.00121242577863913
528,0.621157169342041,0.00114351873724091
529,0.617934703826904,0.00158103440514998
530,0.618381023406982,0.00156289036166097
531,0.614008903503418,0.00123908977556694
532,0.612542629241943,0.00132140584684729
533,0.609041690826416,0.00107992994868289
534,0.605570793151856,0.000922415569796288
535,0.603047370910645,0.000939206046250311
536,0.599479198455811,0.000923739792994204
537,0.594761848449707,0.00109733398804416
538,0.592964649200439,0.00113685658854696
539,0.588241577148438,0.00083221622994201
540,0.585099697113037,0.000504637014592093
541,0.578073501586914,0.000688909401342409
542,0.573776721954346,0.00104656273362313
543,0.570106029510498,0.000777768034855644
544,0.563811302185059,0.000562845622281587
545,0.559321403503418,0.000625784779864915
546,0.553236484527588,0.000732262912030141
547,0.547186851501465,0.000637248575018262
548,0.542328357696533,0.000515901666528448
549,0.536566257476807,0.000624259793528035
550,0.529012680053711,0.000868176825979875
551,0.522726058959961,0.000579934362456662
552,0.516227722167969,0.000520171425355385
553,0.509805202484131,0.000737727340920018
554,0.502375602722168,0.000460860584901365
555,0.494639396667481,0.000585937996705163
556,0.486641407012939,0.000764920523650774
557,0.479629993438721,0.000802701502727899
558,0.471672058105469,0.000667223158007445
559,0.464015960693359,0.000607795129947025
560,0.456023693084717,0.000427424870280768
561,0.447532653808594,0.000344031978905918
562,0.439576625823975,0.000295952661348973
563,0.43100118637085,0.000302301220034164
564,0.423068523406982,0.000436186904495404
565,0.413508415222168,0.000466961640543914
566,0.40641450881958,0.000353338586488616
567,0.39587926864624,0.000227230792827585
568,0.387279510498047,0.000234743402444069
569,0.37833309173584,0.000265251786288337
570,0.37007474899292,0.000232516672632717
571,0.360544204711914,0.000264936149107719
572,0.352404594421387,0.000231572076481461
573,0.343179702758789,0.00023649969380452
574,0.334258556365967,0.000167881896919356
575,0.325736522674561,0.000151619220687921
576,0.316682815551758,0.000215631646873642
577,0.30677318572998,0.000170752982841989
578,0.298745632171631,0.000118259460632807
579,0.29053258895874,0.000123588243864757
580,0.281198501586914,0.000131879745154454
581,0.271626949310303,0.000130768189490926
582,0.26452112197876,0.000165870805819869
583,0.256618499755859,0.000167635220927405
584,0.246387958526611,0.000154047186792422
585,0.238516330718994,0.000158662862227973
586,0.231472492218018,0.000177721501240481
587,0.222555160522461,0.000198533829322449
588,0.214416980743408,0.000133980210960023
589,0.207386016845703,0.000125331093485696
590,0.199379920959473,0.000152900494796692
591,0.191851615905762,0.000129626056852991
592,0.18440580368042,0.000133012782970618
593,0.176681518554687,0.000109958276475076
594,0.170400619506836,0.00011688834055364
595,0.162907123565674,0.000138226859527538
596,0.157017230987549,0.000202282393284151
597,0.150163173675537,0.00013052105293365
598,0.143813610076904,0.000120823422638813
599,0.137740612030029,0.000153538603191361
600,0.132084369659424,0.000139862117979574
601,0.126213550567627,0.000178731899517328
602,0.12060546875,0.000123455709516858
603,0.11497974395752,0.0000887737100208301
604,0.110300064086914,0.000123193904429094
605,0.105163097381592,0.00016134016195431
606,0.100121974945068,0.000179179136543807
607,0.095761775970459,0.000157506466471254
608,0.0910243988037109,0.000157347592201669
609,0.0868401527404785,0.000140206342524581
610,0.0828194618225098,0.000135024926557062
611,0.0785927772521973,0.000183497446437375
612,0.0752801895141602,0.000135700181380853
613,0.0715246200561523,0.000144848656449412
614,0.0680756568908691,0.000110311306593526
615,0.0645179748535156,0.000126094355053644
616,0.061460018157959,0.000176926506339838
617,0.0586113929748535,0.000140898723735524
618,0.0555925369262695,0.000144099526495328
619,0.0529499053955078,0.000157884232227897
620,0.0503048896789551,0.000166306145048566
621,0.0480856895446777,0.000229813744871698
622,0.0453190803527832,0.000246572305468633
623,0.0433001518249512,0.000244505430894567
624,0.0410628318786621,0.000305294967265577
625,0.0392241477966309,0.000205126455833524
626,0.0375967025756836,0.000202304872852291
627,0.0356159210205078,0.000230106415703292
628,0.0344486236572266,0.000248746343794267
629,0.0326204299926758,0.000314608470013991
630,0.0310654640197754,0.00031444075438648
631,0.0291543006896973,0.00021580029358085
632,0.027951717376709,0.000253928211069376
633,0.0265097618103027,0.000197297676711819
634,0.0249552726745605,0.000189101857961015
635,0.0236606597900391,0.000190668094392501
636,0.0226373672485352,0.000247977329157871
637,0.0215239524841309,0.000214018625756471
638,0.0207428932189941,0.000208058428874161
639,0.0196337699890137,0.000276986164027659
640,0.0189223289489746,0.000488668526608273
641,0.0176496505737305,0.00056059179558018
642,0.0173530578613281,0.000325207136915787
643,0.0164589881896973,0.000343587561314618
644,0.0161771774291992,0.000457397950627493
645,0.0146489143371582,0.000509729777825948
646,0.013862133026123,0.000542814129830803
647,0.0150718688964844,0.000807959724952016
648,0.0133175849914551,0.00058986124903256
649,0.0137100219726562,0.000509958113031006
650,0.0118923187255859,0.000544553880276011
651,0.0125675201416016,0.000689257844685494
652,0.0122776031494141,0.000428708163363229
653,0.0120663642883301,0.00037625564088684
654,0.0100221633911133,0.000343068346495317
655,0.0115375518798828,0.000174847804977344
656,0.0117526054382324,0.0000841668238209649
657,0.0089879035949707,0.000227834371000049
658,0.0100769996643066,0.000493660738087869
659,0.00930595397949219,0.000626969605374833
660,0.0107836723327637,0.000616436665326085
661,0.00818824768066406,0.000527808549695678
662,0.00969076156616211,0.00056524494757054
663,0.00881385803222656,0.000624154886689681
664,0.0098109245300293,0.00053887240454681
665,0.00911664962768555,0.000394669102672655
666,0.0103068351745605,0.000388275471496566
667,0.00944089889526367,0.000394991593734519
668,0.00998783111572266,0.000327320142778979
669,0.00960445404052734,0.000257562698283966
670,0.00931501388549805,0.000291568669037191
671,0.00922250747680664,0.000268252158992755
672,0.00923347473144531,0.000254993323871724
673,0.00940608978271484,0.000243868527179978
674,0.00911808013916016,0.000280393223883993
675,0.00900745391845703,0.000262605267021114
676,0.00920915603637695,0.000227438828386969
677,0.00903463363647461,0.000218147658194093
678,0.00872230529785156,0.000274360018037495
679,0.00869417190551758,0.000224026196310239
680,0.00867366790771484,0.000290180387808937
681,0.00893354415893555,0.000306840172610324
682,0.00886201858520508,0.000260498020508183
683,0.00861454010009766,0.0002554708198586
684,0.00967502593994141,0.000238517740609163
685,0.0084381103515625,0.000253584134744572
686,0.00872468948364258,0.000270420065826023
687,0.00857400894165039,0.00031079834826765
688,0.00825691223144531,0.000251560412921748
689,0.00852441787719727,0.000261306762695312
690,0.00830316543579102,0.000273110745818983
691,0.00817251205444336,0.000224062731255927
692,0.00822257995605469,0.000223518149056828
693,0.00794219970703125,0.00028876653586825
694,0.00790262222290039,0.000191082637351948
695,0.00811338424682617,0.000246240112040662
696,0.00796651840209961,0.000301789329558785
697,0.00798892974853516,0.00030147574452611
698,0.00812911987304688,0.000303220445207161
699,0.00711297988891602,0.000245047909988753
700,0.00778675079345703,0.000199393207991902
701,0.00739383697509766,0.000205184087455799
702,0.00703620910644531,0.000190027833853866
703,0.00718402862548828,0.000273450208266447
704,0.00720977783203125,0.000302078503734181
705,0.0071415901184082,0.000256103728815214
706,0.00711584091186523,0.000318275855011763
707,0.00747299194335938,0.000268753476695649
708,0.0066828727722168,0.000204615930712677
709,0.00693988800048828,0.000197693718475288
710,0.00676822662353516,0.00027898193238796
711,0.00673532485961914,0.000278191881914735
712,0.00639915466308594,0.000249877230387475
713,0.00653600692749023,0.000238464351075062
714,0.00601053237915039,0.000315284209761564
715,0.00642061233520508,0.00030152400960459
716,0.00618553161621094,0.000311476514086571
717,0.00641155242919922,0.000219278740176359
718,0.00615215301513672,0.000239134666806539
719,0.00618171691894531,0.000302006236148521
720,0.00594377517700195,0.000358165337094013
721,0.0058441162109375,0.000326841872610351
722,0.00594615936279297,0.000302198911305821
723,0.00593185424804688,0.00031841870132523
724,0.00575351715087891,0.000314752980724125
725,0.00576972961425781,0.000213422851761923
726,0.00574922561645508,0.000185361513922329
727,0.00630331039428711,0.000220882171715843
728,0.00575971603393555,0.000237524262635164
729,0.00624322891235352,0.000295374351885321
730,0.00591516494750977,0.000172686167024839
731,0.00594806671142578,0.000228659203653652
732,0.0057220458984375,0.000225712771491806
733,0.0063014030456543,0.000198075193916554
734,0.00645017623901367,0.000249527568183106
735,0.00612354278564453,0.00027541216045749
736,0.00613641738891602,0.000220540149771901
737,0.0057368278503418,0.000202803277595741
738,0.00582075119018555,0.00034601428083446
739,0.00615453720092773,0.000330725673049462
740,0.00650501251220703,0.000223367545426499
741,0.00590753555297852,0.000193198505586252
742,0.00598001480102539,0.000288186429567904
743,0.0062098503112793,0.000312595762540831
744,0.00644493103027344,0.000305973441039738
745,0.00609254837036133,0.000393940223832142
746,0.00679206848144531,0.000272337059432202
747,0.00629854202270508,0.00029103790228339
748,0.00652599334716797,0.00026404209107471
749,0.00628185272216797,0.000269807257000076
750,0.00690078735351563,0.000235821888370455
751,0.00640296936035156,0.000277707602941542
752,0.00660133361816406,0.000282757599797874
753,0.00694656372070313,0.000265334064671008
754,0.00645112991333008,0.000242484705640623
755,0.00652408599853516,0.000194820514562476
756,0.00718116760253906,0.000192703577220011
757,0.00681972503662109,0.000184347983516086
758,0.00681543350219727,0.000257880306719293
759,0.00721406936645508,0.000217144751994414
760,0.00708436965942383,0.000190534486421666
761,0.00693082809448242,0.00022103446878222
762,0.00701141357421875,0.0002047847667644
763,0.00683021545410156,0.000179168984463766
764,0.00689983367919922,0.000127350341664304
765,0.0065464973449707,0.000167287632458449
766,0.00728797912597656,0.000208154576198705
767,0.00689840316772461,0.000218118472050723
768,0.00734281539916992,0.000172854620831045
769,0.00688076019287109,0.000179042034893174
770,0.00713586807250977,0.000207590168262866
771,0.00673007965087891,0.000289590551401592
772,0.00722360610961914,0.000226248051494779
773,0.00681734085083008,0.000258570637383156
774,0.0073552131652832,0.000361602315098355
775,0.00689268112182617,0.000334096491689434
776,0.0068511962890625,0.000298248587276117
777,0.00715827941894531,0.000167629795400389
778,0.0072331428527832,0.000201962913390336
779,0.00682163238525391,0.00020577719583361
780,0.0071721076965332,0.000254436304155278
781,0.0070042610168457,0.000178884492304891
782,0.00683116912841797,0.000210992764478741
783,0.00680923461914063,0.000257682729702706
784,0.00697565078735352,0.000218222690352838
785,0.00671529769897461,0.000211565290756903
786,0.00707769393920898,0.000244780536303033
787,0.00640106201171875,0.000323940578950153
788,0.00694179534912109,0.000404771557247026
789,0.00632715225219727,0.000260050741289134
790,0.00656938552856445,0.000189793169419815
791,0.00627803802490234,0.00026646964246761
792,0.00574922561645508,0.000267919689165852
793,0.00604152679443359,0.000234343997325413
794,0.00628900527954102,0.00028080162511087
795,0.00620937347412109,0.000413265717278517
796,0.00577878952026367,0.000295226516865107
797,0.00569629669189453,0.000317016032001394
798,0.00597381591796875,0.000285975110076772
799,0.00592899322509766,0.000367371389448727
800,0.00592994689941406,0.000362506648862841
801,0.00528049468994141,0.000303418344356868
802,0.00552082061767578,0.000349560341246825
803,0.00528621673583984,0.000246232724874235
804,0.00482606887817383,0.000231186863044568
805,0.00553989410400391,0.000303837703731382
806,0.00559043884277344,0.000298766544329853
807,0.00529670715332031,0.000270440244671114
808,0.00498485565185547,0.000308548646736269
809,0.00501012802124023,0.000273975211883709
810,0.00501537322998047,0.000239567847718927
811,0.0047755241394043,0.000234998975086387
812,0.00499534606933594,0.00026781783017682
813,0.00478267669677734,0.00024598882392978
814,0.00489377975463867,0.000265546499163251
815,0.00518321990966797,0.000232848914860025
816,0.00480079650878906,0.000232497114186762
817,0.00517368316650391,0.00029386789706047
818,0.00494766235351563,0.000307373241548727
819,0.00390958786010742,0.000372924461302154
820,0.00476884841918945,0.000393570656487944
821,0.00424671173095703,0.000441088547349923
822,0.00447702407836914,0.000369592787062572
823,0.00410938262939453,0.00039338574261921
824,0.00432682037353516,0.000267478020069436
825,0.00377082824707031,0.000284310131924226
826,0.0047450065612793,0.000320650209801937
827,0.00433635711669922,0.000302758177467567
828,0.00454950332641602,0.000243513971992563
829,0.00453090667724609,0.000252268038547207
830,0.0043940544128418,0.000388986907934648
831,0.00445985794067383,0.000452833648750324
832,0.00465297698974609,0.000396352369549918
833,0.00459098815917969,0.000344934916884235
834,0.00446271896362305,0.000229207443058055
835,0.00393915176391602,0.00027613112431929
836,0.00389766693115234,0.000309196450612815
837,0.00421333312988281,0.000264358795738352
838,0.00436019897460938,0.000529817369246419
839,0.0047607421875,0.000428368592487481
840,0.0044245719909668,0.000473122432358003
841,0.00424385070800781,0.000474925979537534
842,0.0056614875793457,0.000493793369301892
843,0.0044398307800293,0.00044746740393543
844,0.00545167922973633,0.000301155793005541
845,0.00451517105102539,0.000534180218384251
846,0.00562429428100586,0.000431752283231229
847,0.00487661361694336,0.000399706739112865
848,0.00523614883422852,0.000371399521337453
849,0.00489330291748047,0.00036661800965966
850,0.00531387329101563,0.000214056868787993
851,0.00609207153320313,0.000325330166807075
852,0.00588178634643555,0.000314666282262042
853,0.00579071044921875,0.000422657439711442
854,0.00646018981933594,0.000416597427945873
855,0.00582027435302734,0.000287668392293827
856,0.00674343109130859,0.000319576249198037
857,0.00567388534545898,0.000393247000156205
858,0.0063776969909668,0.000339502698877471
859,0.00641250610351563,0.000415705748450115
860,0.00665616989135742,0.000329987850767069
861,0.00666904449462891,0.000342468682892071
862,0.00668764114379883,0.000434674668372928
863,0.00672292709350586,0.000518546323475312
864,0.00685358047485352,0.000401577295873113
865,0.00681257247924805,0.000328817168266448
866,0.00725984573364258,0.000355432767278239
867,0.00702571868896484,0.000287162089455325
868,0.00781869888305664,0.000383846507978403
869,0.0085453987121582,0.000251488094273446
870,0.00797891616821289,0.000268719633339217
871,0.00804042816162109,0.00025913982866419
872,0.00791072845458984,0.000334874150582875
873,0.00773239135742188,0.000414513858705522
874,0.00807857513427734,0.000314614251716847
875,0.00716543197631836,0.000389669038352284
876,0.00801563262939453,0.000463403294145617
877,0.00807857513427734,0.000392422785913601
878,0.00824832916259766,0.000408867218230416
879,0.00824356079101563,0.0003174288881309
880,0.00866174697875977,0.000389734385387912
881,0.00767326354980469,0.000471520346132172
882,0.00861883163452148,0.000424383999255253
883,0.00853681564331055,0.000428402561687209
884,0.00867366790771484,0.000442430884652481
885,0.00854349136352539,0.000312816805739642
886,0.00928354263305664,0.000366558466361269
887,0.00909948348999023,0.00049507363916026
888,0.00904321670532227,0.000405534794997159
889,0.00903987884521484,0.000315630181784631
890,0.00869417190551758,0.000352204204069476
891,0.00925254821777344,0.000348319671015733
892,0.00896692276000977,0.000428283657700786
893,0.0092616081237793,0.000484841869684373
894,0.00908565521240234,0.000432804261505305
895,0.00937938690185547,0.000466486163058453
896,0.00873374938964844,0.000431347641827214
897,0.00914669036865234,0.000580586396972828
898,0.00895452499389648,0.00070772658715099
899,0.00865650177001953,0.000496804825045339
900,0.00914716720581055,0.00056245767579854
901,0.00926446914672852,0.000433585277466004
902,0.00893115997314453,0.000474335785391946
903,0.00882434844970703,0.000463269815275686
904,0.00911378860473633,0.000571301064813501
905,0.00961160659790039,0.000432972340836497
906,0.00793361663818359,0.00052201452524465
907,0.0089569091796875,0.000401033374052473
908,0.00828790664672852,0.000524877946863308
909,0.00825595855712891,0.00040101523061934
