Wavelength (nm),Absorbance (AU),Std.Dev.
408,0.452398300170898,0.000511596273732917
409,0.460786819458008,0.000393940223832142
410,0.468913078308106,0.000508658090233865
411,0.477010726928711,0.000528070403943635
412,0.487147808074951,0.000537303867672261
413,0.495626926422119,0.00038668877010987
414,0.503113269805908,0.000436936896861044
415,0.513486862182617,0.000428020252753914
416,0.521296977996826,0.000333807808300543
417,0.530213832855225,0.000341196895980803
418,0.53894567489624,0.000487699758465858
419,0.54814338684082,0.000822525162409778
420,0.557136535644531,0.000584682471555967
421,0.566294193267822,0.000445422060773323
422,0.574256420135498,0.000408555679959271
423,0.581525325775147,0.000425685006056401
424,0.587744235992432,0.000422906980451071
425,0.594723224639893,0.000459009699934445
426,0.602070808410645,0.000439005199609857
427,0.609738349914551,0.000585577774886681
428,0.615597248077393,0.000524739306657275
429,0.620802879333496,0.000352069899189392
430,0.627766609191895,0.000424726755842447
431,0.63144588470459,0.00048751323619703
432,0.635591506958008,0.000578489753156227
433,0.640885353088379,0.000541270458544257
434,0.644274234771729,0.000517394465124084
435,0.647526264190674,0.000672437106271689
436,0.652039051055908,0.000659865446483746
437,0.653600215911865,0.00054623481200161
438,0.655925273895264,0.000540584462980637
439,0.657176017761231,0.00059952673513419
440,0.660375595092773,0.000650212882931231
441,0.661672115325928,0.000589589815867971
442,0.661588668823242,0.000845779550944605
443,0.662827491760254,0.00058481934271389
444,0.663500308990479,0.000484391454447936
445,0.663259029388428,0.000446164683011155
446,0.662826538085938,0.000483248523624057
447,0.66263484954834,0.000467171943287529
448,0.66276216506958,0.000544326690476204
449,0.661427974700928,0.000720018424712727
450,0.6611008644104,0.000668889516745006
451,0.659987449645996,0.000793291955061913
452,0.659274578094482,0.000698204239567685
453,0.65803861618042,0.000825809272933033
454,0.654447078704834,0.000592998340211408
455,0.654454708099365,0.000818623723145592
456,0.652788639068604,0.00062456275874535
457,0.651794910430908,0.000959773586730787
458,0.652307987213135,0.000866851658914262
459,0.650528430938721,0.000876716694469962
460,0.647728443145752,0.000563142866927922
461,0.647747993469238,0.000651107476802418
462,0.645429611206055,0.000785494242934189
463,0.642929077148438,0.000807491311131372
464,0.643933773040772,0.000799067541820015
465,0.642099857330322,0.000606272897920828
466,0.639973163604736,0.00116784575302711
467,0.639083385467529,0.00133049291005265
468,0.638267040252686,0.000697766422028674
469,0.636500835418701,0.000859806023142134
470,0.636776447296143,0.00162102641689689
471,0.637386322021484,0.00178038096560927
472,0.635206699371338,0.0013001347902918
473,0.637360572814941,0.00113316415392965
474,0.637773990631104,0.0018056699361752
475,0.637111186981201,0.00112154694611507
476,0.638748645782471,0.000662122005437826
477,0.639316558837891,0.00111874086586724
478,0.636856555938721,0.00151531376543423
479,0.642337322235107,0.00130654355901717
480,0.642344951629639,0.00112672493738389
481,0.648258209228516,0.000955473157010087
482,0.646939277648926,0.000787122825715877
483,0.649300575256348,0.00131001391851833
484,0.653595447540283,0.00128157932567411
485,0.660592079162598,0.000594811495305263
486,0.664972305297852,0.000499769019627756
487,0.662285327911377,0.000899492349437835
488,0.669003963470459,0.00134077790839927
489,0.67458963394165,0.00109038969264134
490,0.680594921112061,0.00124611627474669
491,0.687776565551758,0.00138275277822378
492,0.692809104919434,0.000865339502057604
493,0.701205730438232,0.00074500949701354
494,0.70573091506958,0.00129585215580043
495,0.709473609924316,0.00133688676721255
496,0.720402240753174,0.00154332675884891
497,0.726370811462402,0.00155400110552661
498,0.73462438583374,0.000933767453198753
499,0.744980335235596,0.0009613037109375
500,0.748637199401856,0.00139515740364532
501,0.759377002716064,0.00174961163903286
502,0.771630764007568,0.00154893620511992
503,0.77678394317627,0.000953994697161635
504,0.784707069396973,0.00138905275060367
505,0.794903755187988,0.00168645863499638
506,0.80405330657959,0.00139561626154414
507,0.810133457183838,0.00217495291606868
508,0.824141979217529,0.00208253124810665
509,0.833864212036133,0.00201947061237374
510,0.840571403503418,0.00163902408965773
511,0.85222864151001,0.00229308684010855
512,0.860723495483398,0.0021311017186217
513,0.870908737182617,0.00190774532007694
514,0.879438877105713,0.00237508333210562
515,0.891743183135986,0.00221415492519739
516,0.899219036102295,0.00233897875876096
517,0.903847217559814,0.00256796852009688
518,0.91533899307251,0.00199552060836568
519,0.928977489471436,0.00270110737467759
520,0.932139873504639,0.00374695714044454
521,0.935422897338867,0.00159762509089446
522,0.936015129089356,0.00180705555455429
523,0.956283092498779,0.00211569589597504
524,0.954313278198242,0.00200889361252718
525,0.96859884262085,0.00254337055354415
526,0.974740028381348,0.00271884904056233
527,0.98146390914917,0.00238203333012886
528,0.983016967773438,0.00374695714044454
529,0.992196083068848,0.00266937240159237
530,0.995035648345947,0.00242609947684958
531,1.00047636032105,0.00241576076696022
532,1.00007152557373,0.00214281429981647
533,1.00725412368774,0.00250416208052308
534,1.01133584976196,0.00187540387731159
535,1.00981521606445,0.00213148407210046
536,1.01356983184814,0.00278153955366773
537,1.01628017425537,0.00201820199189298
538,1.01821660995483,0.00238842701378197
539,1.01844215393066,0.00350108584096443
540,1.02323818206787,0.00218999507502324
541,1.02069282531738,0.00236525996577864
542,1.01855564117432,0.00192813985554554
543,1.01632404327393,0.00147427068698692
544,1.01443958282471,0.00185069046127932
545,1.013267993927,0.00124284218533999
546,1.01167631149292,0.00183629240501538
547,1.0094780921936,0.00235988901551681
548,1.00995349884033,0.00168842482832313
549,1.00506544113159,0.00212294671841004
550,0.997886180877686,0.00186868777315012
551,0.990659713745117,0.00241306062235072
552,0.986825942993164,0.00262951927632961
553,0.983448028564453,0.00187372710810745
554,0.979053974151611,0.00127604902193973
555,0.974264621734619,0.00122930358033947
556,0.965357303619385,0.00170041387556547
557,0.960007190704346,0.0015508140228998
558,0.952301502227783,0.00154934952030567
559,0.949635028839111,0.00146074516386873
560,0.939135074615479,0.00134286013236644
561,0.931445121765137,0.00129389672817932
562,0.9248046875,0.0015302595199994
563,0.915902614593506,0.00111577123623852
564,0.909610271453857,0.00149220503302454
565,0.900759696960449,0.0016355756418647
566,0.893033027648926,0.00153227419563393
567,0.884653091430664,0.00134863441323552
568,0.874819755554199,0.000855513371213998
569,0.866275310516357,0.000503062975915072
570,0.858038902282715,0.000586198708803299
571,0.847452163696289,0.000936288671931513
572,0.838685989379883,0.000775725981596225
573,0.829522609710693,0.000539601030210648
574,0.820615291595459,0.000453050509652196
575,0.810082912445068,0.000564923050400064
576,0.800039291381836,0.000374073812015725
577,0.789924144744873,0.000332595883298693
578,0.779595375061035,0.000631882465365142
579,0.769905090332031,0.000461822634292169
580,0.759388446807861,0.000320002855396663
581,0.748044013977051,0.000298669115159048
582,0.738511562347412,0.000395966678684001
583,0.727702140808106,0.000515619521762183
584,0.716290473937988,0.000448271566562634
585,0.705752372741699,0.000374025182371327
586,0.695676326751709,0.000394374022928469
587,0.684045314788818,0.000335134778427042
588,0.672577381134033,0.000362807592531072
589,0.661719799041748,0.000271125431813571
590,0.651434898376465,0.000422063111712043
591,0.639748096466064,0.000473783250395339
592,0.628567218780518,0.000257809760881092
593,0.617304801940918,0.000218776297106204
594,0.605697154998779,0.000149708643490582
595,0.59444522857666,0.000149817955349331
596,0.583519458770752,0.000181664318864582
597,0.572167873382568,0.000230655158353134
598,0.561120986938477,0.000323581006931659
599,0.550309181213379,0.000344855806394249
600,0.538898944854736,0.000271808891713311
601,0.527740478515625,0.000379480899519223
602,0.516362190246582,0.000272089817384474
603,0.50502347946167,0.000240288080535329
604,0.494295120239258,0.00023902054134858
605,0.483441829681397,0.00022235137055655
606,0.472342014312744,0.000265025389026259
607,0.46101188659668,0.000234797638068759
608,0.450501918792725,0.000266428681796787
609,0.439821243286133,0.000376294314506111
610,0.428935050964356,0.000307775392419625
611,0.417877197265625,0.000180514199372571
612,0.40764856338501,0.000217517202482082
613,0.396909713745117,0.00021640633351104
614,0.387412548065186,0.000299672332478424
615,0.376899242401123,0.000330593646827415
616,0.366593360900879,0.000406815599371775
617,0.3565993309021,0.000286432711221209
618,0.346880435943604,0.000205254996469089
619,0.336902141571045,0.000144458838193375
620,0.326822757720947,0.000258493243141583
621,0.318078994750977,0.000268380965050819
622,0.307921886444092,0.000248899861602944
623,0.299213409423828,0.000279281695827074
624,0.291289806365967,0.000310476286456002
625,0.282860279083252,0.000275438577623198
626,0.274591445922852,0.000236268842223046
627,0.266453742980957,0.000290305730300121
628,0.258736133575439,0.000256685477141263
629,0.250463008880615,0.000315105308717505
630,0.242218494415283,0.000268760244855533
631,0.23372745513916,0.000471998459943126
632,0.225945472717285,0.000388453452759208
633,0.218032360076904,0.000441525460598612
634,0.209865093231201,0.000276243087619502
635,0.202651500701904,0.000248263241237497
636,0.195376396179199,0.000410731485574769
637,0.188515663146973,0.000332311370087256
638,0.181916236877441,0.000335530761874765
639,0.175145626068115,0.0005132859098101
640,0.168450832366943,0.000564149747814897
641,0.161438465118408,0.000602504835903281
642,0.155935764312744,0.000406260781420182
643,0.149744033813477,0.000438623837968524
644,0.144479274749756,0.000459279095096644
645,0.138298988342285,0.000578011610374804
646,0.133471012115479,0.00063912973047378
647,0.128843307495117,0.000900430179893859
648,0.123233318328857,0.000694526375301834
649,0.119604587554932,0.000537073611022444
650,0.112959384918213,0.000476211136911842
651,0.11151123046875,0.000532939284935221
652,0.104396820068359,0.000415635731901815
653,0.101504802703857,0.000372963480340849
654,0.0967955589294434,0.000359311274393207
655,0.0953559875488281,0.000186876369717193
656,0.0913829803466797,0.000104962679414763
657,0.0849113464355469,0.000314521731717282
658,0.0826849937438965,0.000576208727676367
659,0.0788803100585938,0.000731964763412837
660,0.0770835876464844,0.000666721346951575
661,0.0725512504577637,0.000703126423887295
662,0.0703945159912109,0.000589552792572084
663,0.0669960975646973,0.000620647845408408
664,0.0659856796264648,0.00059226169602616
665,0.0617423057556152,0.000404978222354374
666,0.0601534843444824,0.000357015721621983
667,0.0574135780334473,0.000573093994650302
668,0.054532527923584,0.000362687245029133
669,0.0524873733520508,0.00026307586135203
670,0.0499386787414551,0.000277248722657185
671,0.0484409332275391,0.000276677339257887
672,0.0460085868835449,0.000265950341168191
673,0.0441937446594238,0.000231277327900228
674,0.041804313659668,0.000225022683359936
675,0.0403318405151367,0.000331955385657181
676,0.0388855934143066,0.000278636152934511
677,0.0369439125061035,0.000335671684258956
678,0.0356106758117676,0.000369504187567816
679,0.033879280090332,0.000303418344356868
680,0.0324592590332031,0.00025913982866419
681,0.0309543609619141,0.000191913776063618
682,0.0297083854675293,0.000199087365503852
683,0.0283942222595215,0.000213533621190397
684,0.0281548500061035,0.000176854524380834
685,0.0260157585144043,0.000226701845179488
686,0.0251975059509277,0.000363428753086863
687,0.0241584777832031,0.000344153564593605
688,0.0231170654296875,0.00025190003245989
689,0.022127628326416,0.000290762771857066
690,0.0215306282043457,0.000290794049787886
691,0.0204558372497559,0.000231143584728084
692,0.0193486213684082,0.000295405141535669
693,0.0188088417053223,0.000202848118792388
694,0.017829418182373,0.000227438828386969
695,0.0175900459289551,0.000237589347741515
696,0.0168857574462891,0.000265676616989891
697,0.0163755416870117,0.000226292266082213
698,0.016089916229248,0.000311727528325983
699,0.0146284103393555,0.000265957180663136
700,0.0148758888244629,0.000277681401639197
701,0.0138020515441895,0.00030228316806882
702,0.0136609077453613,0.000311131769637727
703,0.0129294395446777,0.000324316578778569
704,0.0127768516540527,0.000360231458994022
705,0.0126566886901855,0.000292677038716366
706,0.0123438835144043,0.000249024068607204
707,0.0123333930969238,0.000195724083440633
708,0.0112791061401367,0.000212046219174618
709,0.0115485191345215,0.000237715638548572
710,0.0112805366516113,0.000267294342986293
711,0.0114016532897949,0.00028572693679446
712,0.0109858512878418,0.000281939420682802
713,0.0109868049621582,0.00022125244140625
714,0.0102381706237793,0.000264620135437388
715,0.0107054710388184,0.000361602315098355
716,0.00997734069824219,0.000306472407961131
717,0.0105834007263184,0.000271902565853502
718,0.0103015899658203,0.000324703347393163
719,0.0101566314697266,0.00030059354555901
720,0.0102458000183105,0.00032432218741468
721,0.00970554351806641,0.000287244424392955
722,0.00928211212158203,0.00028224893253597
723,0.00986862182617188,0.000287940162210172
724,0.00946664810180664,0.000333054968146451
725,0.00984954833984375,0.000262847589917577
726,0.00980567932128906,0.000270319149005845
727,0.00985193252563477,0.000236910820849979
728,0.00957965850830078,0.000295140245573192
729,0.00978946685791016,0.000250952288552156
730,0.00993251800537109,0.000241947756726349
731,0.00986909866333008,0.000283547759004946
732,0.00933599472045898,0.00026360772597604
733,0.0100202560424805,0.000269193053139303
734,0.00988340377807617,0.000293533456469889
735,0.00961399078369141,0.000359493475800502
736,0.00955057144165039,0.000210660590710052
737,0.00923013687133789,0.000207414846101389
738,0.00916528701782227,0.000313293262320361
739,0.00954771041870117,0.000328778442564466
740,0.00931215286254883,0.000254750670145751
741,0.00943994522094727,0.000209482981076134
742,0.00910520553588867,0.00030497902249321
743,0.0092620849609375,0.000329215225378287
744,0.00905704498291016,0.000324479189865916
745,0.00910425186157227,0.000373762472958859
746,0.00951862335205078,0.00036473772634282
747,0.00888776779174805,0.000304644838045414
748,0.00920629501342773,0.000283464350337454
749,0.00857686996459961,0.000240658726434136
750,0.00910234451293945,0.000217993344319581
751,0.00821638107299805,0.000265662923377688
752,0.00822114944458008,0.000277917124433462
753,0.00835323333740234,0.00022741883323731
754,0.0079803466796875,0.000214638171403891
755,0.00823354721069336,0.000226127422315555
756,0.00841045379638672,0.000239875158785494
757,0.00764560699462891,0.000199807856274533
758,0.00778341293334961,0.000211943254954162
759,0.00763130187988281,0.000178803125690582
760,0.00738525390625,0.000179508766593208
761,0.00701141357421875,0.000278557803653854
762,0.00707912445068359,0.000273822466598634
763,0.00658607482910156,0.000236968398477232
764,0.00677251815795898,0.000172216788452274
765,0.00601434707641602,0.000190858800675812
766,0.00625133514404297,0.000282596728171572
767,0.00612115859985352,0.000199639366912173
768,0.00657415390014648,0.000230019444354034
769,0.00579023361206055,0.000207283257165543
770,0.00605154037475586,0.000185194614402949
771,0.00532960891723633,0.00024276584742275
772,0.00575399398803711,0.000307112745669501
773,0.00509023666381836,0.000263676720592338
774,0.00574398040771484,0.000326268138000496
775,0.00480365753173828,0.000355320160589448
776,0.00509929656982422,0.00032331106548364
777,0.00540542602539063,0.000226396738963076
778,0.00534391403198242,0.000281364633209511
779,0.00502109527587891,0.000273030810964837
780,0.0050358772277832,0.00023501445540491
781,0.0048823356628418,0.000185017733164498
782,0.00470447540283203,0.000202277897070739
783,0.0048365592956543,0.00024035241722773
784,0.00431632995605469,0.000263414444910791
785,0.00418901443481445,0.000299478031800718
786,0.00449085235595703,0.000311657498177954
787,0.00436019897460938,0.000296450086933559
788,0.00480318069458008,0.000295700559060089
789,0.00461721420288086,0.00024854150587863
790,0.00443935394287109,0.000269449704125147
791,0.00458765029907227,0.000252808250820631
792,0.00453901290893555,0.000341820077449182
793,0.00466537475585938,0.000322798681832378
794,0.00492715835571289,0.000315007158557125
795,0.0045933723449707,0.000289709870488413
796,0.0044245719909668,0.000248094666281209
797,0.00468254089355469,0.000309084654219889
798,0.00510072708129883,0.000343984390199116
799,0.00479793548583984,0.00035053726219666
800,0.00497150421142578,0.000294801078224985
801,0.00467681884765625,0.00025377056733029
802,0.00522422790527344,0.000233126071899183
803,0.00517940521240234,0.000197712119715005
804,0.0052800178527832,0.000215116457822749
805,0.00580978393554688,0.000311020668896086
806,0.00564861297607422,0.000311680843308937
807,0.00568771362304688,0.000316050603711363
808,0.00585079193115234,0.000207261317553804
809,0.0062565803527832,0.000234960269827937
810,0.00642538070678711,0.000260162633185362
811,0.00604486465454102,0.000254264667975767
812,0.00626325607299805,0.000289351765618267
813,0.00680828094482422,0.000288810626689876
814,0.00679779052734375,0.000344992919714032
815,0.00710630416870117,0.00022241271732846
816,0.00745248794555664,0.000244319373498625
817,0.00746393203735352,0.000304865679543597
818,0.00740861892700195,0.000392849000195297
819,0.00709152221679688,0.000398594794827164
820,0.00842809677124023,0.000400270641771688
821,0.00721120834350586,0.000415355547681626
822,0.00824689865112305,0.000328734179033242
823,0.00775766372680664,0.000426060871843757
824,0.008514404296875,0.000292801312442283
825,0.0088038444519043,0.000257753310308731
826,0.00857257843017578,0.000300351395001677
827,0.0084381103515625,0.000307100899697551
828,0.00897502899169922,0.000269084916332273
829,0.00873899459838867,0.000328274592717241
830,0.00903749465942383,0.000434247617709979
831,0.00900650024414063,0.000379835442700708
832,0.0094904899597168,0.000321341547983592
833,0.0093536376953125,0.000316194455322187
834,0.00946855545043945,0.000264420715325966
835,0.00959396362304688,0.000269618420222556
836,0.00940370559692383,0.00034583549740006
837,0.0095977783203125,0.000391327330895401
838,0.00950384140014648,0.000380065239813356
839,0.00929927825927734,0.000361250018364005
840,0.00949859619140625,0.000487751971919085
841,0.00943326950073242,0.000458113219001053
842,0.0103468894958496,0.000474144005933893
843,0.00981712341308594,0.000439824834551546
844,0.00988864898681641,0.000357921479814955
845,0.00906848907470703,0.000390722590415242
846,0.0105395317077637,0.000284930052923623
847,0.00962638854980469,0.000282184478895675
848,0.0102696418762207,0.000403222703783583
849,0.00937557220458984,0.00040913406222399
850,0.0100069046020508,0.000323693416094687
851,0.00993061065673828,0.00035541229598853
852,0.0100259780883789,0.000307976270934134
853,0.00944614410400391,0.000278485964115934
854,0.00988531112670898,0.000310388393419282
855,0.00953578948974609,0.000257364877441967
856,0.0102863311767578,0.000339529486847788
857,0.00894784927368164,0.000279131854347517
858,0.00947761535644531,0.000326268138000496
859,0.00891685485839844,0.000479901954946787
860,0.00902223587036133,0.000381412501811337
861,0.00806808471679688,0.000244490551513395
862,0.00923585891723633,0.000285159783798687
863,0.00840568542480469,0.000431465701436971
864,0.00850296020507813,0.000425437094774806
865,0.00857162475585938,0.000314966734895265
866,0.00836181640625,0.000372299600523818
867,0.00831317901611328,0.000255627415065328
868,0.00843000411987305,0.000312089100422085
869,0.00786876678466797,0.000279620171879668
870,0.00805091857910156,0.000330417529802555
871,0.00806951522827148,0.000301662728689827
872,0.00702905654907227,0.000322590117295708
873,0.00743770599365234,0.000488921580068197
874,0.00699996948242188,0.00035878439502037
875,0.00631475448608398,0.000348371888941372
876,0.00703859329223633,0.000368113344781946
877,0.00632429122924805,0.00030163257779384
878,0.00662851333618164,0.000391986827452563
879,0.00634288787841797,0.000324921752090871
880,0.00656414031982422,0.000416763314323354
881,0.00565958023071289,0.000516578185232198
882,0.00616073608398438,0.000487326642537577
883,0.00516748428344727,0.000461065780137279
884,0.00561332702636719,0.000370742653722955
885,0.00501918792724609,0.00030819472525395
886,0.00552654266357422,0.000387017911013922
887,0.00526237487792969,0.000401495754575604
888,0.00480127334594727,0.00039542423943001
889,0.00464296340942383,0.000498850982078117
890,0.00468587875366211,0.000512477283439534
891,0.00390386581420898,0.000426683737002124
892,0.00483226776123047,0.000422820948556361
893,0.00439214706420898,0.000423620370846611
894,0.0033879280090332,0.000476585321681191
895,0.00431251525878906,0.000444637290712995
896,0.00356054306030273,0.000431001709796744
897,0.00384092330932617,0.000444931741693827
898,0.00303459167480469,0.000563013649407823
899,0.00375795364379883,0.000399916021581239
900,0.00394058227539062,0.000345677670522315
901,0.00351238250732422,0.000354982126197986
902,0.0029292106628418,0.000553196870248337
903,0.00267648696899414,0.000501135663280069
904,0.00320053100585937,0.000338907460669575
905,0.00353860855102539,0.000383305898863044
906,0.00256443023681641,0.000387628431220546
907,0.00335264205932617,0.000494809027522005
908,0.00330591201782227,0.000446344032595885
909,0.00293207168579102,0.000351821817021754
910,0.00286054611206055,0.000459334539193485
911,0.00309133529663086,0.000447711242111631
912,0.00190973281860352,0.000712909665571972
